train_num,start_date,index,stop_id,stop_name,is_real_stop,valid,is_first,is_last,actual_arrival,exp_arrival,delay_arrival,actual_departure,exp_departure,delay_departure
819,2013-01-01,0,7300,BS North,1,1,1,0,,,,2013-01-01T17:50:00+02:00,2013-01-01T17:49:00+02:00,60.0
819,2013-01-01,1,8100,-Nevatim,0,1,0,0,2013-01-01T17:58:00+02:00,2013-01-01T17:58:00+02:00,0.0,2013-01-01T17:58:00+02:00,2013-01-01T17:58:00+02:00,0.0
819,2013-01-01,2,8200,-Aroar,0,1,0,0,2013-01-01T18:04:00+02:00,2013-01-01T18:05:00+02:00,-60.0,2013-01-01T18:04:00+02:00,2013-01-01T18:05:00+02:00,-60.0
819,2013-01-01,3,7500,Dimona,1,1,0,1,2013-01-01T18:11:00+02:00,2013-01-01T18:13:00+02:00,-120.0,,,
819,2013-01-02,0,7300,BS North,1,1,1,0,,,,2013-01-02T17:50:00+02:00,2013-01-02T17:49:00+02:00,60.0
819,2013-01-02,1,8100,-Nevatim,0,1,0,0,2013-01-02T17:58:00+02:00,2013-01-02T17:58:00+02:00,0.0,2013-01-02T17:58:00+02:00,2013-01-02T17:58:00+02:00,0.0
819,2013-01-02,2,8200,-Aroar,0,1,0,0,2013-01-02T18:05:00+02:00,2013-01-02T18:05:00+02:00,0.0,2013-01-02T18:05:00+02:00,2013-01-02T18:05:00+02:00,0.0
819,2013-01-02,3,7500,Dimona,1,1,0,1,2013-01-02T18:13:00+02:00,2013-01-02T18:13:00+02:00,0.0,,,
719,2013-01-01,0,3500,Herzelia,1,1,1,0,,,,2013-01-01T16:24:00+02:00,2013-01-01T16:23:00+02:00,60.0
719,2013-01-01,1,4000,-Tel Baruch Junc,0,1,0,0,2013-01-01T16:28:00+02:00,2013-01-01T16:28:00+02:00,0.0,2013-01-01T16:28:00+02:00,2013-01-01T16:28:00+02:00,0.0
719,2013-01-01,2,3600,TA Uni,1,1,0,0,2013-01-01T16:29:00+02:00,2013-01-01T16:29:00+02:00,0.0,2013-01-01T16:31:00+02:00,2013-01-01T16:30:00+02:00,60.0
719,2013-01-01,3,3700,TA Center,1,1,0,0,2013-01-01T16:33:00+02:00,2013-01-01T16:33:00+02:00,0.0,2013-01-01T16:35:00+02:00,2013-01-01T16:35:00+02:00,0.0
719,2013-01-01,4,4600,TA Hashalom,1,1,0,0,2013-01-01T16:37:00+02:00,2013-01-01T16:38:00+02:00,-60.0,2013-01-01T16:38:00+02:00,2013-01-01T16:40:00+02:00,-120.0
719,2013-01-01,5,4900,TA Hagana,1,1,0,0,2013-01-01T16:40:00+02:00,2013-01-01T16:43:00+02:00,-180.0,2013-01-01T16:43:00+02:00,2013-01-01T16:44:00+02:00,-60.0
719,2013-01-01,6,7400,-Ganot Junc,0,1,0,0,2013-01-01T16:47:00+02:00,2013-01-01T16:48:00+02:00,-60.0,2013-01-01T16:47:00+02:00,2013-01-01T16:48:00+02:00,-60.0
719,2013-01-01,7,4800,Kfar Habad,1,1,0,0,2013-01-01T16:49:00+02:00,2013-01-01T16:50:00+02:00,-60.0,2013-01-01T16:49:00+02:00,2013-01-01T16:50:00+02:00,-60.0
719,2013-01-01,8,5100,-Zrifin Junc,0,1,0,0,2013-01-01T16:51:00+02:00,2013-01-01T16:51:00+02:00,0.0,2013-01-01T16:51:00+02:00,2013-01-01T16:51:00+02:00,0.0
719,2013-01-01,9,5150,Ganei Aviv,1,1,0,0,2013-01-01T16:51:00+02:00,2013-01-01T16:52:00+02:00,-60.0,2013-01-01T16:51:00+02:00,2013-01-01T16:52:00+02:00,-60.0
719,2013-01-01,10,5000,Lod,1,1,0,0,2013-01-01T16:54:00+02:00,2013-01-01T16:54:00+02:00,0.0,2013-01-01T16:54:00+02:00,2013-01-01T16:54:00+02:00,0.0
719,2013-01-01,11,5010,Ramle,1,1,0,0,2013-01-01T16:57:00+02:00,2013-01-01T16:56:00+02:00,60.0,2013-01-01T16:57:00+02:00,2013-01-01T16:56:00+02:00,60.0
719,2013-01-01,12,6100,-Naan,0,1,0,0,2013-01-01T17:02:00+02:00,2013-01-01T16:59:00+02:00,180.0,2013-01-01T17:02:00+02:00,2013-01-01T16:59:00+02:00,180.0
719,2013-01-01,13,6800,-Kfar Menachem,0,1,0,0,2013-01-01T17:09:00+02:00,2013-01-01T17:06:00+02:00,180.0,2013-01-01T17:09:00+02:00,2013-01-01T17:06:00+02:00,180.0
719,2013-01-01,14,7000,Kiriat Gat,1,1,0,0,2013-01-01T17:19:00+02:00,2013-01-01T17:15:00+02:00,240.0,2013-01-01T17:21:00+02:00,2013-01-01T17:16:00+02:00,300.0
719,2013-01-01,15,8300,-Ahuzam,0,1,0,0,2013-01-01T17:26:00+02:00,2013-01-01T17:22:00+02:00,240.0,2013-01-01T17:26:00+02:00,2013-01-01T17:22:00+02:00,240.0
719,2013-01-01,16,8400,-Tel Nagila,0,1,0,0,2013-01-01T17:29:00+02:00,2013-01-01T17:25:00+02:00,240.0,2013-01-01T17:29:00+02:00,2013-01-01T17:25:00+02:00,240.0
719,2013-01-01,17,7200,-Dvira,0,1,0,0,2013-01-01T17:32:00+02:00,2013-01-01T17:28:00+02:00,240.0,2013-01-01T17:32:00+02:00,2013-01-01T17:28:00+02:00,240.0
719,2013-01-01,18,8550,Lehavim Rahat,1,1,0,0,2013-01-01T17:34:00+02:00,2013-01-01T17:31:00+02:00,180.0,2013-01-01T17:34:00+02:00,2013-01-01T17:31:00+02:00,180.0
719,2013-01-01,19,8500,-Lehavim South,0,1,0,0,2013-01-01T17:36:00+02:00,2013-01-01T17:33:00+02:00,180.0,2013-01-01T17:36:00+02:00,2013-01-01T17:33:00+02:00,180.0
719,2013-01-01,20,7300,BS North,1,1,0,0,2013-01-01T17:40:00+02:00,2013-01-01T17:39:00+02:00,60.0,2013-01-01T17:42:00+02:00,2013-01-01T17:41:00+02:00,60.0
719,2013-01-01,21,7320,BS Center,1,1,0,1,2013-01-01T17:47:00+02:00,2013-01-01T17:47:00+02:00,0.0,,,
719,2013-01-02,0,3700,TA Center,1,1,1,0,,,,2013-01-02T16:37:00+02:00,2013-01-02T16:35:00+02:00,120.0
719,2013-01-02,1,4600,TA Hashalom,1,1,0,0,2013-01-02T16:39:00+02:00,2013-01-02T16:38:00+02:00,60.0,2013-01-02T16:41:00+02:00,2013-01-02T16:40:00+02:00,60.0
719,2013-01-02,2,4900,TA Hagana,1,1,0,0,2013-01-02T16:44:00+02:00,2013-01-02T16:43:00+02:00,60.0,2013-01-02T16:45:00+02:00,2013-01-02T16:44:00+02:00,60.0
719,2013-01-02,3,7400,-Ganot Junc,0,1,0,0,2013-01-02T16:49:00+02:00,2013-01-02T16:48:00+02:00,60.0,2013-01-02T16:49:00+02:00,2013-01-02T16:48:00+02:00,60.0
719,2013-01-02,4,4800,Kfar Habad,1,1,0,0,2013-01-02T16:51:00+02:00,2013-01-02T16:50:00+02:00,60.0,2013-01-02T16:51:00+02:00,2013-01-02T16:50:00+02:00,60.0
719,2013-01-02,5,5100,-Zrifin Junc,0,1,0,0,2013-01-02T16:53:00+02:00,2013-01-02T16:51:00+02:00,120.0,2013-01-02T16:53:00+02:00,2013-01-02T16:51:00+02:00,120.0
719,2013-01-02,6,5150,Ganei Aviv,1,1,0,0,2013-01-02T16:53:00+02:00,2013-01-02T16:52:00+02:00,60.0,2013-01-02T16:53:00+02:00,2013-01-02T16:52:00+02:00,60.0
719,2013-01-02,7,5000,Lod,1,1,0,0,2013-01-02T16:56:00+02:00,2013-01-02T16:54:00+02:00,120.0,2013-01-02T16:56:00+02:00,2013-01-02T16:54:00+02:00,120.0
719,2013-01-02,8,5010,Ramle,1,1,0,0,2013-01-02T16:58:00+02:00,2013-01-02T16:56:00+02:00,120.0,2013-01-02T16:58:00+02:00,2013-01-02T16:56:00+02:00,120.0
719,2013-01-02,9,6100,-Naan,0,1,0,0,2013-01-02T17:05:00+02:00,2013-01-02T16:59:00+02:00,360.0,2013-01-02T17:05:00+02:00,2013-01-02T16:59:00+02:00,360.0
719,2013-01-02,10,6800,-Kfar Menachem,0,1,0,0,2013-01-02T17:12:00+02:00,2013-01-02T17:06:00+02:00,360.0,2013-01-02T17:12:00+02:00,2013-01-02T17:06:00+02:00,360.0
719,2013-01-02,11,7000,Kiriat Gat,1,1,0,0,2013-01-02T17:20:00+02:00,2013-01-02T17:15:00+02:00,300.0,2013-01-02T17:22:00+02:00,2013-01-02T17:16:00+02:00,360.0
719,2013-01-02,12,8300,-Ahuzam,0,1,0,0,2013-01-02T17:27:00+02:00,2013-01-02T17:22:00+02:00,300.0,2013-01-02T17:27:00+02:00,2013-01-02T17:22:00+02:00,300.0
719,2013-01-02,13,8400,-Tel Nagila,0,1,0,0,2013-01-02T17:30:00+02:00,2013-01-02T17:25:00+02:00,300.0,2013-01-02T17:30:00+02:00,2013-01-02T17:25:00+02:00,300.0
719,2013-01-02,14,7200,-Dvira,0,1,0,0,2013-01-02T17:33:00+02:00,2013-01-02T17:28:00+02:00,300.0,2013-01-02T17:33:00+02:00,2013-01-02T17:28:00+02:00,300.0
719,2013-01-02,15,8550,Lehavim Rahat,1,1,0,0,2013-01-02T17:39:00+02:00,2013-01-02T17:31:00+02:00,480.0,2013-01-02T17:39:00+02:00,2013-01-02T17:31:00+02:00,480.0
719,2013-01-02,16,8500,-Lehavim South,0,1,0,0,2013-01-02T17:41:00+02:00,2013-01-02T17:33:00+02:00,480.0,2013-01-02T17:41:00+02:00,2013-01-02T17:33:00+02:00,480.0
719,2013-01-02,17,7300,BS North,1,1,0,0,2013-01-02T17:45:00+02:00,2013-01-02T17:39:00+02:00,360.0,2013-01-02T17:47:00+02:00,2013-01-02T17:41:00+02:00,360.0
719,2013-01-02,18,7320,BS Center,1,1,0,1,2013-01-02T17:51:00+02:00,2013-01-02T17:47:00+02:00,240.0,,,
718,2013-01-01,0,7320,BS Center,1,1,1,0,,,,2013-01-01T15:20:00+02:00,2013-01-01T15:20:00+02:00,0.0
718,2013-01-01,1,7300,BS North,1,1,0,0,2013-01-01T15:25:00+02:00,2013-01-01T15:25:00+02:00,0.0,2013-01-01T15:26:00+02:00,2013-01-01T15:27:00+02:00,-60.0
718,2013-01-01,2,8500,-Lehavim South,0,1,0,0,2013-01-01T15:31:00+02:00,2013-01-01T15:34:00+02:00,-180.0,2013-01-01T15:31:00+02:00,2013-01-01T15:34:00+02:00,-180.0
718,2013-01-01,3,8550,Lehavim Rahat,1,1,0,0,2013-01-01T15:33:00+02:00,2013-01-01T15:35:00+02:00,-120.0,2013-01-01T15:33:00+02:00,2013-01-01T15:35:00+02:00,-120.0
718,2013-01-01,4,7200,-Dvira,0,1,0,0,2013-01-01T15:36:00+02:00,2013-01-01T15:39:00+02:00,-180.0,2013-01-01T15:36:00+02:00,2013-01-01T15:39:00+02:00,-180.0
718,2013-01-01,5,8400,-Tel Nagila,0,1,0,0,2013-01-01T15:39:00+02:00,2013-01-01T15:42:00+02:00,-180.0,2013-01-01T15:39:00+02:00,2013-01-01T15:42:00+02:00,-180.0
718,2013-01-01,6,8300,-Ahuzam,0,1,0,0,2013-01-01T15:42:00+02:00,2013-01-01T15:45:00+02:00,-180.0,2013-01-01T15:42:00+02:00,2013-01-01T15:45:00+02:00,-180.0
718,2013-01-01,7,7000,Kiriat Gat,1,1,0,0,2013-01-01T15:46:00+02:00,2013-01-01T15:50:00+02:00,-240.0,2013-01-01T15:50:00+02:00,2013-01-01T15:51:00+02:00,-60.0
718,2013-01-01,8,6800,-Kfar Menachem,0,1,0,0,2013-01-01T15:59:00+02:00,2013-01-01T16:00:00+02:00,-60.0,2013-01-01T15:59:00+02:00,2013-01-01T16:00:00+02:00,-60.0
718,2013-01-01,9,6100,-Naan,0,1,0,0,2013-01-01T16:06:00+02:00,2013-01-01T16:06:00+02:00,0.0,2013-01-01T16:06:00+02:00,2013-01-01T16:06:00+02:00,0.0
718,2013-01-01,10,5010,Ramle,1,1,0,0,2013-01-01T16:10:00+02:00,2013-01-01T16:09:00+02:00,60.0,2013-01-01T16:10:00+02:00,2013-01-01T16:09:00+02:00,60.0
718,2013-01-01,11,5000,Lod,1,1,0,0,2013-01-01T16:13:00+02:00,2013-01-01T16:11:00+02:00,120.0,2013-01-01T16:13:00+02:00,2013-01-01T16:11:00+02:00,120.0
718,2013-01-01,12,5150,Ganei Aviv,1,1,0,0,2013-01-01T16:15:00+02:00,2013-01-01T16:14:00+02:00,60.0,2013-01-01T16:15:00+02:00,2013-01-01T16:14:00+02:00,60.0
718,2013-01-01,13,5100,-Zrifin Junc,0,1,0,0,2013-01-01T16:15:00+02:00,2013-01-01T16:15:00+02:00,0.0,2013-01-01T16:15:00+02:00,2013-01-01T16:15:00+02:00,0.0
718,2013-01-01,14,4800,Kfar Habad,1,1,0,0,2013-01-01T16:17:00+02:00,2013-01-01T16:17:00+02:00,0.0,2013-01-01T16:17:00+02:00,2013-01-01T16:17:00+02:00,0.0
718,2013-01-01,15,7400,-Ganot Junc,0,1,0,0,2013-01-01T16:18:00+02:00,2013-01-01T16:19:00+02:00,-60.0,2013-01-01T16:18:00+02:00,2013-01-01T16:19:00+02:00,-60.0
718,2013-01-01,16,4900,TA Hagana,1,1,0,0,2013-01-01T16:23:00+02:00,2013-01-01T16:22:00+02:00,60.0,2013-01-01T16:24:00+02:00,2013-01-01T16:25:00+02:00,-60.0
718,2013-01-01,17,4600,TA Hashalom,1,1,0,0,2013-01-01T16:26:00+02:00,2013-01-01T16:27:00+02:00,-60.0,2013-01-01T16:28:00+02:00,2013-01-01T16:30:00+02:00,-120.0
718,2013-01-01,18,3700,TA Center,1,1,0,0,2013-01-01T16:30:00+02:00,2013-01-01T16:32:00+02:00,-120.0,2013-01-01T16:35:00+02:00,2013-01-01T16:35:00+02:00,0.0
718,2013-01-01,19,3600,TA Uni,1,1,0,0,2013-01-01T16:37:00+02:00,2013-01-01T16:38:00+02:00,-60.0,2013-01-01T16:39:00+02:00,2013-01-01T16:39:00+02:00,0.0
718,2013-01-01,20,4000,-Tel Baruch Junc,0,1,0,0,2013-01-01T16:40:00+02:00,2013-01-01T16:40:00+02:00,0.0,2013-01-01T16:40:00+02:00,2013-01-01T16:40:00+02:00,0.0
718,2013-01-01,21,3500,Herzelia,1,1,0,1,2013-01-01T16:45:00+02:00,2013-01-01T16:45:00+02:00,0.0,,,
718,2013-01-02,0,7320,BS Center,1,1,1,0,,,,2013-01-02T15:20:00+02:00,2013-01-02T15:20:00+02:00,0.0
718,2013-01-02,1,7300,BS North,1,1,0,0,2013-01-02T15:26:00+02:00,2013-01-02T15:25:00+02:00,60.0,2013-01-02T15:27:00+02:00,2013-01-02T15:27:00+02:00,0.0
718,2013-01-02,2,8500,-Lehavim South,0,1,0,0,2013-01-02T15:33:00+02:00,2013-01-02T15:34:00+02:00,-60.0,2013-01-02T15:33:00+02:00,2013-01-02T15:34:00+02:00,-60.0
718,2013-01-02,3,8550,Lehavim Rahat,1,1,0,0,2013-01-02T15:34:00+02:00,2013-01-02T15:35:00+02:00,-60.0,2013-01-02T15:34:00+02:00,2013-01-02T15:35:00+02:00,-60.0
718,2013-01-02,4,7200,-Dvira,0,1,0,0,2013-01-02T15:37:00+02:00,2013-01-02T15:39:00+02:00,-120.0,2013-01-02T15:37:00+02:00,2013-01-02T15:39:00+02:00,-120.0
718,2013-01-02,5,8400,-Tel Nagila,0,1,0,0,2013-01-02T15:40:00+02:00,2013-01-02T15:42:00+02:00,-120.0,2013-01-02T15:40:00+02:00,2013-01-02T15:42:00+02:00,-120.0
718,2013-01-02,6,8300,-Ahuzam,0,1,0,0,2013-01-02T15:43:00+02:00,2013-01-02T15:45:00+02:00,-120.0,2013-01-02T15:43:00+02:00,2013-01-02T15:45:00+02:00,-120.0
718,2013-01-02,7,7000,Kiriat Gat,1,1,0,0,2013-01-02T15:47:00+02:00,2013-01-02T15:50:00+02:00,-180.0,2013-01-02T15:51:00+02:00,2013-01-02T15:51:00+02:00,0.0
718,2013-01-02,8,6800,-Kfar Menachem,0,1,0,0,2013-01-02T16:00:00+02:00,2013-01-02T16:00:00+02:00,0.0,2013-01-02T16:00:00+02:00,2013-01-02T16:00:00+02:00,0.0
718,2013-01-02,9,6100,-Naan,0,1,0,0,2013-01-02T16:07:00+02:00,2013-01-02T16:06:00+02:00,60.0,2013-01-02T16:07:00+02:00,2013-01-02T16:06:00+02:00,60.0
718,2013-01-02,10,5010,Ramle,1,1,0,0,2013-01-02T16:12:00+02:00,2013-01-02T16:09:00+02:00,180.0,2013-01-02T16:12:00+02:00,2013-01-02T16:09:00+02:00,180.0
718,2013-01-02,11,5000,Lod,1,1,0,0,2013-01-02T16:15:00+02:00,2013-01-02T16:11:00+02:00,240.0,2013-01-02T16:15:00+02:00,2013-01-02T16:11:00+02:00,240.0
718,2013-01-02,12,5150,Ganei Aviv,1,1,0,0,2013-01-02T16:17:00+02:00,2013-01-02T16:14:00+02:00,180.0,2013-01-02T16:17:00+02:00,2013-01-02T16:14:00+02:00,180.0
718,2013-01-02,13,5100,-Zrifin Junc,0,1,0,0,2013-01-02T16:18:00+02:00,2013-01-02T16:15:00+02:00,180.0,2013-01-02T16:18:00+02:00,2013-01-02T16:15:00+02:00,180.0
718,2013-01-02,14,4800,Kfar Habad,1,1,0,0,2013-01-02T16:19:00+02:00,2013-01-02T16:17:00+02:00,120.0,2013-01-02T16:19:00+02:00,2013-01-02T16:17:00+02:00,120.0
718,2013-01-02,15,7400,-Ganot Junc,0,1,0,0,2013-01-02T16:21:00+02:00,2013-01-02T16:19:00+02:00,120.0,2013-01-02T16:21:00+02:00,2013-01-02T16:19:00+02:00,120.0
718,2013-01-02,16,4900,TA Hagana,1,1,0,0,2013-01-02T16:25:00+02:00,2013-01-02T16:22:00+02:00,180.0,2013-01-02T16:27:00+02:00,2013-01-02T16:25:00+02:00,120.0
718,2013-01-02,17,4600,TA Hashalom,1,1,0,0,2013-01-02T16:29:00+02:00,2013-01-02T16:27:00+02:00,120.0,2013-01-02T16:31:00+02:00,2013-01-02T16:30:00+02:00,60.0
718,2013-01-02,18,3700,TA Center,1,1,0,1,2013-01-02T16:34:00+02:00,2013-01-02T16:32:00+02:00,120.0,,,
717,2013-01-01,0,3500,Herzelia,1,1,1,0,,,,2013-01-01T15:24:00+02:00,2013-01-01T15:23:00+02:00,60.0
717,2013-01-01,1,4000,-Tel Baruch Junc,0,1,0,0,2013-01-01T15:28:00+02:00,2013-01-01T15:28:00+02:00,0.0,2013-01-01T15:28:00+02:00,2013-01-01T15:28:00+02:00,0.0
717,2013-01-01,2,3600,TA Uni,1,1,0,0,2013-01-01T15:29:00+02:00,2013-01-01T15:29:00+02:00,0.0,2013-01-01T15:30:00+02:00,2013-01-01T15:30:00+02:00,0.0
717,2013-01-01,3,3700,TA Center,1,1,0,0,2013-01-01T15:33:00+02:00,2013-01-01T15:33:00+02:00,0.0,2013-01-01T15:35:00+02:00,2013-01-01T15:35:00+02:00,0.0
717,2013-01-01,4,4600,TA Hashalom,1,1,0,0,2013-01-01T15:37:00+02:00,2013-01-01T15:38:00+02:00,-60.0,2013-01-01T15:38:00+02:00,2013-01-01T15:40:00+02:00,-120.0
717,2013-01-01,5,4900,TA Hagana,1,1,0,0,2013-01-01T15:41:00+02:00,2013-01-01T15:43:00+02:00,-120.0,2013-01-01T15:43:00+02:00,2013-01-01T15:44:00+02:00,-60.0
717,2013-01-01,6,7400,-Ganot Junc,0,1,0,0,2013-01-01T15:47:00+02:00,2013-01-01T15:48:00+02:00,-60.0,2013-01-01T15:47:00+02:00,2013-01-01T15:48:00+02:00,-60.0
717,2013-01-01,7,4800,Kfar Habad,1,1,0,0,2013-01-01T15:49:00+02:00,2013-01-01T15:50:00+02:00,-60.0,2013-01-01T15:49:00+02:00,2013-01-01T15:50:00+02:00,-60.0
717,2013-01-01,8,5100,-Zrifin Junc,0,1,0,0,2013-01-01T15:51:00+02:00,2013-01-01T15:51:00+02:00,0.0,2013-01-01T15:51:00+02:00,2013-01-01T15:51:00+02:00,0.0
717,2013-01-01,9,5150,Ganei Aviv,1,1,0,0,2013-01-01T15:51:00+02:00,2013-01-01T15:52:00+02:00,-60.0,2013-01-01T15:51:00+02:00,2013-01-01T15:52:00+02:00,-60.0
717,2013-01-01,10,5000,Lod,1,1,0,0,2013-01-01T15:53:00+02:00,2013-01-01T15:54:00+02:00,-60.0,2013-01-01T15:53:00+02:00,2013-01-01T15:54:00+02:00,-60.0
717,2013-01-01,11,5010,Ramle,1,1,0,0,2013-01-01T15:55:00+02:00,2013-01-01T15:56:00+02:00,-60.0,2013-01-01T15:55:00+02:00,2013-01-01T15:56:00+02:00,-60.0
717,2013-01-01,12,6100,-Naan,0,1,0,0,2013-01-01T16:00:00+02:00,2013-01-01T15:59:00+02:00,60.0,2013-01-01T16:00:00+02:00,2013-01-01T15:59:00+02:00,60.0
717,2013-01-01,13,6800,-Kfar Menachem,0,1,0,0,2013-01-01T16:07:00+02:00,2013-01-01T16:06:00+02:00,60.0,2013-01-01T16:07:00+02:00,2013-01-01T16:06:00+02:00,60.0
717,2013-01-01,14,7000,Kiriat Gat,1,1,0,0,2013-01-01T16:14:00+02:00,2013-01-01T16:15:00+02:00,-60.0,2013-01-01T16:16:00+02:00,2013-01-01T16:16:00+02:00,0.0
717,2013-01-01,15,8300,-Ahuzam,0,1,0,0,2013-01-01T16:21:00+02:00,2013-01-01T16:22:00+02:00,-60.0,2013-01-01T16:21:00+02:00,2013-01-01T16:22:00+02:00,-60.0
717,2013-01-01,16,8400,-Tel Nagila,0,1,0,0,2013-01-01T16:24:00+02:00,2013-01-01T16:25:00+02:00,-60.0,2013-01-01T16:24:00+02:00,2013-01-01T16:25:00+02:00,-60.0
717,2013-01-01,17,7200,-Dvira,0,1,0,0,2013-01-01T16:27:00+02:00,2013-01-01T16:28:00+02:00,-60.0,2013-01-01T16:27:00+02:00,2013-01-01T16:28:00+02:00,-60.0
717,2013-01-01,18,8550,Lehavim Rahat,1,1,0,0,2013-01-01T16:29:00+02:00,2013-01-01T16:31:00+02:00,-120.0,2013-01-01T16:29:00+02:00,2013-01-01T16:31:00+02:00,-120.0
717,2013-01-01,19,8500,-Lehavim South,0,1,0,0,2013-01-01T16:31:00+02:00,2013-01-01T16:33:00+02:00,-120.0,2013-01-01T16:31:00+02:00,2013-01-01T16:33:00+02:00,-120.0
717,2013-01-01,20,7300,BS North,1,1,0,0,2013-01-01T16:35:00+02:00,2013-01-01T16:39:00+02:00,-240.0,2013-01-01T16:38:00+02:00,2013-01-01T16:41:00+02:00,-180.0
717,2013-01-01,21,7320,BS Center,1,1,0,1,2013-01-01T16:43:00+02:00,2013-01-01T16:47:00+02:00,-240.0,,,
717,2013-01-02,0,3700,TA Center,1,1,1,0,,,,2013-01-02T15:37:00+02:00,2013-01-02T15:35:00+02:00,120.0
717,2013-01-02,1,4600,TA Hashalom,1,1,0,0,2013-01-02T15:39:00+02:00,2013-01-02T15:38:00+02:00,60.0,2013-01-02T15:40:00+02:00,2013-01-02T15:40:00+02:00,0.0
717,2013-01-02,2,4900,TA Hagana,1,1,0,0,2013-01-02T15:43:00+02:00,2013-01-02T15:43:00+02:00,0.0,2013-01-02T15:44:00+02:00,2013-01-02T15:44:00+02:00,0.0
717,2013-01-02,3,7400,-Ganot Junc,0,1,0,0,2013-01-02T15:48:00+02:00,2013-01-02T15:48:00+02:00,0.0,2013-01-02T15:48:00+02:00,2013-01-02T15:48:00+02:00,0.0
717,2013-01-02,4,4800,Kfar Habad,1,1,0,0,2013-01-02T15:50:00+02:00,2013-01-02T15:50:00+02:00,0.0,2013-01-02T15:50:00+02:00,2013-01-02T15:50:00+02:00,0.0
717,2013-01-02,5,5100,-Zrifin Junc,0,1,0,0,2013-01-02T15:51:00+02:00,2013-01-02T15:51:00+02:00,0.0,2013-01-02T15:51:00+02:00,2013-01-02T15:51:00+02:00,0.0
717,2013-01-02,6,5150,Ganei Aviv,1,1,0,0,2013-01-02T15:52:00+02:00,2013-01-02T15:52:00+02:00,0.0,2013-01-02T15:52:00+02:00,2013-01-02T15:52:00+02:00,0.0
717,2013-01-02,7,5000,Lod,1,1,0,0,2013-01-02T15:55:00+02:00,2013-01-02T15:54:00+02:00,60.0,2013-01-02T15:55:00+02:00,2013-01-02T15:54:00+02:00,60.0
717,2013-01-02,8,5010,Ramle,1,1,0,0,2013-01-02T15:57:00+02:00,2013-01-02T15:56:00+02:00,60.0,2013-01-02T15:57:00+02:00,2013-01-02T15:56:00+02:00,60.0
717,2013-01-02,9,6100,-Naan,0,1,0,0,2013-01-02T16:03:00+02:00,2013-01-02T15:59:00+02:00,240.0,2013-01-02T16:03:00+02:00,2013-01-02T15:59:00+02:00,240.0
717,2013-01-02,10,6800,-Kfar Menachem,0,1,0,0,2013-01-02T16:10:00+02:00,2013-01-02T16:06:00+02:00,240.0,2013-01-02T16:10:00+02:00,2013-01-02T16:06:00+02:00,240.0
717,2013-01-02,11,7000,Kiriat Gat,1,1,0,0,2013-01-02T16:18:00+02:00,2013-01-02T16:15:00+02:00,180.0,2013-01-02T16:20:00+02:00,2013-01-02T16:16:00+02:00,240.0
717,2013-01-02,12,8300,-Ahuzam,0,1,0,0,2013-01-02T16:25:00+02:00,2013-01-02T16:22:00+02:00,180.0,2013-01-02T16:25:00+02:00,2013-01-02T16:22:00+02:00,180.0
717,2013-01-02,13,8400,-Tel Nagila,0,1,0,0,2013-01-02T16:28:00+02:00,2013-01-02T16:25:00+02:00,180.0,2013-01-02T16:28:00+02:00,2013-01-02T16:25:00+02:00,180.0
717,2013-01-02,14,7200,-Dvira,0,1,0,0,2013-01-02T16:31:00+02:00,2013-01-02T16:28:00+02:00,180.0,2013-01-02T16:31:00+02:00,2013-01-02T16:28:00+02:00,180.0
717,2013-01-02,15,8550,Lehavim Rahat,1,1,0,0,2013-01-02T16:34:00+02:00,2013-01-02T16:31:00+02:00,180.0,2013-01-02T16:34:00+02:00,2013-01-02T16:31:00+02:00,180.0
717,2013-01-02,16,8500,-Lehavim South,0,1,0,0,2013-01-02T16:36:00+02:00,2013-01-02T16:33:00+02:00,180.0,2013-01-02T16:36:00+02:00,2013-01-02T16:33:00+02:00,180.0
717,2013-01-02,17,7300,BS North,1,1,0,0,2013-01-02T16:40:00+02:00,2013-01-02T16:39:00+02:00,60.0,2013-01-02T16:42:00+02:00,2013-01-02T16:41:00+02:00,60.0
717,2013-01-02,18,7320,BS Center,1,1,0,1,2013-01-02T16:47:00+02:00,2013-01-02T16:47:00+02:00,0.0,,,
618,2013-01-01,0,9000,Yavna West,1,1,1,0,,,,2013-01-01T08:19:00+02:00,2013-01-01T08:19:00+02:00,0.0
618,2013-01-01,1,9900,-Rishon South,0,1,0,0,2013-01-01T08:25:00+02:00,2013-01-01T08:25:00+02:00,0.0,2013-01-01T08:25:00+02:00,2013-01-01T08:25:00+02:00,0.0
618,2013-01-01,2,9800,Rishon Dayan,1,1,0,0,2013-01-01T08:27:00+02:00,2013-01-01T08:27:00+02:00,0.0,2013-01-01T08:29:00+02:00,2013-01-01T08:29:00+02:00,0.0
618,2013-01-01,3,4690,Kommemiut,1,1,0,0,2013-01-01T08:31:00+02:00,2013-01-01T08:32:00+02:00,-60.0,2013-01-01T08:32:00+02:00,2013-01-01T08:33:00+02:00,-60.0
618,2013-01-01,4,4680,Bat Yam Yoseftal,1,1,0,0,2013-01-01T08:34:00+02:00,2013-01-01T08:35:00+02:00,-60.0,2013-01-01T08:36:00+02:00,2013-01-01T08:37:00+02:00,-60.0
618,2013-01-01,5,4670,-Yoseftal Junc,0,1,0,0,2013-01-01T08:36:00+02:00,2013-01-01T08:38:00+02:00,-120.0,2013-01-01T08:36:00+02:00,2013-01-01T08:38:00+02:00,-120.0
